unix,date,symbol,open,high,low,close,Volume APX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1726012800000,2024-09-11 00:00:00,APX/USDT,0.03115,0.03115,0.03115,0.03115,0,0,0,0,0,0.03115
1725926400000,2024-09-10 00:00:00,APX/USDT,0.03115,0.03115,0.03115,0.03115,0,0,0,0,0,0.03115
1725840000000,2024-09-09 00:00:00,APX/USDT,0.03115,0.03115,0.03115,0.03115,0.45329,14.552,0,0,1,0.03115
1725753600000,2024-09-08 00:00:00,APX/USDT,0.03117,0.03117,0.03117,0.03117,0,0,0,0,0,0.03117
1725667200000,2024-09-07 00:00:00,APX/USDT,0.03117,0.03117,0.03117,0.03117,0,0,0,0,0,0.03117
1725580800000,2024-09-06 00:00:00,APX/USDT,0.03117,0.03117,0.03117,0.03117,0,0,0,0,0,0.03117
1725494400000,2024-09-05 00:00:00,APX/USDT,0.03117,0.03117,0.03117,0.03117,0,0,0,0,0,0.03117
1725408000000,2024-09-04 00:00:00,APX/USDT,0.03117,0.03117,0.03117,0.03117,0.61083,19.597,0,0,1,0.03117
1725321600000,2024-09-03 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1725235200000,2024-09-02 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1725148800000,2024-09-01 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1725062400000,2024-08-31 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724976000000,2024-08-30 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724889600000,2024-08-29 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724803200000,2024-08-28 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724716800000,2024-08-27 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724630400000,2024-08-26 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724544000000,2024-08-25 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724457600000,2024-08-24 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724371200000,2024-08-23 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724284800000,2024-08-22 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724198400000,2024-08-21 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724112000000,2024-08-20 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1724025600000,2024-08-19 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723939200000,2024-08-18 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723852800000,2024-08-17 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723766400000,2024-08-16 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723680000000,2024-08-15 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723593600000,2024-08-14 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723507200000,2024-08-13 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723420800000,2024-08-12 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723334400000,2024-08-11 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723248000000,2024-08-10 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723161600000,2024-08-09 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1723075200000,2024-08-08 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1722988800000,2024-08-07 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1722902400000,2024-08-06 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1722816000000,2024-08-05 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1722729600000,2024-08-04 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1722643200000,2024-08-03 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,0,0,0,0,0,0.03106
1722556800000,2024-08-02 00:00:00,APX/USDT,0.03106,0.03106,0.03106,0.03106,1.68435,54.229,0,0,1,0.03106
1722470400000,2024-08-01 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1722384000000,2024-07-31 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1722297600000,2024-07-30 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1722211200000,2024-07-29 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1722124800000,2024-07-28 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1722038400000,2024-07-27 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721952000000,2024-07-26 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721865600000,2024-07-25 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721779200000,2024-07-24 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721692800000,2024-07-23 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721606400000,2024-07-22 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721520000000,2024-07-21 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721433600000,2024-07-20 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721347200000,2024-07-19 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721260800000,2024-07-18 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721174400000,2024-07-17 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721088000000,2024-07-16 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1721001600000,2024-07-15 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720915200000,2024-07-14 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720828800000,2024-07-13 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720742400000,2024-07-12 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720656000000,2024-07-11 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720569600000,2024-07-10 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720483200000,2024-07-09 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720396800000,2024-07-08 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,0,0,0,0,0,0.03103
1720310400000,2024-07-07 00:00:00,APX/USDT,0.03103,0.03103,0.03103,0.03103,6.4089,206.539,3.20124,103.166,3,0.03103
1720224000000,2024-07-06 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1720137600000,2024-07-05 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1720051200000,2024-07-04 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719964800000,2024-07-03 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719878400000,2024-07-02 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719792000000,2024-07-01 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719705600000,2024-06-30 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719619200000,2024-06-29 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719532800000,2024-06-28 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0.04851,0.822,0,0,1,0.05902
1719446400000,2024-06-27 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719360000000,2024-06-26 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0.75563,12.803,0,0,1,0.05902
1719273600000,2024-06-25 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719187200000,2024-06-24 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719100800000,2024-06-23 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1719014400000,2024-06-22 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1718928000000,2024-06-21 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1718841600000,2024-06-20 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,0,0,0,0,0,0.05902
1718755200000,2024-06-19 00:00:00,APX/USDT,0.05902,0.05902,0.05902,0.05902,43.12898,730.752,0,0,1,0.05902
1718668800000,2024-06-18 00:00:00,APX/USDT,0.05906,0.05906,0.05905,0.05905,18.55416,314.168,0,0,2,0.05905
1718582400000,2024-06-17 00:00:00,APX/USDT,0.05903,0.05903,0.05902,0.05902,954.96547,16180.242,0,0,4,0.05902
1718496000000,2024-06-16 00:00:00,APX/USDT,0.05901,0.05902,0.05901,0.05902,13.87282,235.08,13.87282,235.08,2,0.05901
1718409600000,2024-06-15 00:00:00,APX/USDT,0.07612,0.07612,0.04302,0.04302,30.63581,476.715,0,0,10,0.06728
1718323200000,2024-06-14 00:00:00,APX/USDT,0.07978,0.07978,0.07978,0.07978,0,0,0,0,0,0.07732
1718236800000,2024-06-13 00:00:00,APX/USDT,0.07978,0.07978,0.07978,0.07978,0,0,0,0,0,0.07732
1718150400000,2024-06-12 00:00:00,APX/USDT,0.07596,0.07978,0.07596,0.07978,6.85119,88.648,2.47225,31,3,0.07732
1718064000000,2024-06-11 00:00:00,APX/USDT,0.028,0.1299,0.028,0.08,325.0404,5101.84,242.2251,4135.249,40,0.07033
1717977600000,2024-06-10 00:00:00,APX/USDT,0.0527,0.08599,0.00501,0.00501,913.45099,16530.477,659.10664,11918.789,44,0.05795
1717891200000,2024-06-09 00:00:00,APX/USDT,0.06898,0.06898,0.06898,0.06898,0,0,0,0,0,0.05089
1717804800000,2024-06-08 00:00:00,APX/USDT,0.06898,0.06898,0.06898,0.06898,0,0,0,0,0,0.05089
1717718400000,2024-06-07 00:00:00,APX/USDT,0.06898,0.06898,0.06898,0.06898,0,0,0,0,0,0.05089
1717632000000,2024-06-06 00:00:00,APX/USDT,0.06898,0.06898,0.06898,0.06898,0,0,0,0,0,0.05089
1717545600000,2024-06-05 00:00:00,APX/USDT,0.06898,0.06898,0.06898,0.06898,0,0,0,0,0,0.05089
1717459200000,2024-06-04 00:00:00,APX/USDT,0.06898,0.06898,0.06898,0.06898,0,0,0,0,0,0.05089
1717372800000,2024-06-03 00:00:00,APX/USDT,0.04762,0.06997,0.04762,0.06898,133.55426,2640.149,133.55426,2640.149,12,0.05089
1717286400000,2024-06-02 00:00:00,APX/USDT,0.035,0.035,0.035,0.035,0,0,0,0,0,0.03501
1717200000000,2024-06-01 00:00:00,APX/USDT,0.035,0.035,0.035,0.035,0,0,0,0,0,0.03501
1717113600000,2024-05-31 00:00:00,APX/USDT,0.035,0.035,0.035,0.035,0,0,0,0,0,0.03501
1717027200000,2024-05-30 00:00:00,APX/USDT,0.03502,0.03502,0.035,0.035,4.7048,134.358,0,0,3,0.03501
1716940800000,2024-05-29 00:00:00,APX/USDT,0.04997,0.04998,0.0339,0.0339,10.37058,247.216,6.18348,123.732,5,0.04348
1716854400000,2024-05-28 00:00:00,APX/USDT,0.03328,0.03328,0.03328,0.03328,0.66193,19.89,0,0,1,0.03328
1716768000000,2024-05-27 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716681600000,2024-05-26 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716595200000,2024-05-25 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716508800000,2024-05-24 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716422400000,2024-05-23 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716336000000,2024-05-22 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716249600000,2024-05-21 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716163200000,2024-05-20 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1716076800000,2024-05-19 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715990400000,2024-05-18 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715904000000,2024-05-17 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715817600000,2024-05-16 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715731200000,2024-05-15 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715644800000,2024-05-14 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715558400000,2024-05-13 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715472000000,2024-05-12 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715385600000,2024-05-11 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715299200000,2024-05-10 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,0,0,0,0,0,0.0599
1715212800000,2024-05-09 00:00:00,APX/USDT,0.0599,0.0599,0.0599,0.0599,12.46015,208.016,12.46015,208.016,2,0.0599
1715126400000,2024-05-08 00:00:00,APX/USDT,0.03301,0.03301,0.033,0.033,3.36096,101.821,0,0,2,0.033
1715040000000,2024-05-07 00:00:00,APX/USDT,0.04555,0.04555,0.04555,0.04555,0,0,0,0,0,0.0457
1714953600000,2024-05-06 00:00:00,APX/USDT,0.04555,0.04555,0.04555,0.04555,0,0,0,0,0,0.0457
1714867200000,2024-05-05 00:00:00,APX/USDT,0.04555,0.04555,0.04555,0.04555,0,0,0,0,0,0.0457
1714780800000,2024-05-04 00:00:00,APX/USDT,0.04575,0.04575,0.04555,0.04555,25.65324,561.248,0,0,4,0.0457
1714694400000,2024-05-03 00:00:00,APX/USDT,0.04545,0.04545,0.04545,0.04545,0,0,0,0,0,0.04593
1714608000000,2024-05-02 00:00:00,APX/USDT,0.04545,0.04545,0.04545,0.04545,0,0,0,0,0,0.04593
1714521600000,2024-05-01 00:00:00,APX/USDT,0.046,0.046,0.04545,0.04545,10.21364,222.355,0,0,2,0.04593
1714435200000,2024-04-30 00:00:00,APX/USDT,0.05999,0.05999,0.05999,0.05999,3.93096,65.527,3.93096,65.527,2,0.05999
1714348800000,2024-04-29 00:00:00,APX/USDT,0.05999,0.05999,0.05999,0.05999,0,0,0,0,0,0.05999
1714262400000,2024-04-28 00:00:00,APX/USDT,0.05999,0.05999,0.05999,0.05999,0,0,0,0,0,0.05999
1714176000000,2024-04-27 00:00:00,APX/USDT,0.05999,0.05999,0.05999,0.05999,4.99998,83.347,4.99998,83.347,2,0.05999
1714089600000,2024-04-26 00:00:00,APX/USDT,0.04313,0.04313,0.04313,0.04313,0,0,0,0,0,0.04313
1714003200000,2024-04-25 00:00:00,APX/USDT,0.04313,0.04313,0.04313,0.04313,0,0,0,0,0,0.04313
1713916800000,2024-04-24 00:00:00,APX/USDT,0.04313,0.04313,0.04313,0.04313,0,0,0,0,0,0.04313
1713830400000,2024-04-23 00:00:00,APX/USDT,0.04313,0.04313,0.04313,0.04313,0,0,0,0,0,0.04313
1713744000000,2024-04-22 00:00:00,APX/USDT,0.04313,0.04313,0.04313,0.04313,15.20612,352.565,0,0,1,0.04313
1713657600000,2024-04-21 00:00:00,APX/USDT,0.05999,0.05999,0.05999,0.05999,0,0,0,0,0,0.05998
1713571200000,2024-04-20 00:00:00,APX/USDT,0.05999,0.05999,0.05999,0.05999,0,0,0,0,0,0.05998
1713484800000,2024-04-19 00:00:00,APX/USDT,0.05998,0.05999,0.05998,0.05999,39.8191,663.866,39.8191,663.866,3,0.05998
1713398400000,2024-04-18 00:00:00,APX/USDT,0.05991,0.05991,0.05991,0.05991,0,0,0,0,0,0.04078
1713312000000,2024-04-17 00:00:00,APX/USDT,0.03513,0.05991,0.02004,0.05991,72.48265,1978.042,25.07679,436.462,10,0.04078
1713225600000,2024-04-16 00:00:00,APX/USDT,0.06619,0.09999,0.02223,0.09999,126.23911,2677.44,4.56664,45.671,13,0.05254
1713139200000,2024-04-15 00:00:00,APX/USDT,0.06412,0.06412,0.06412,0.06412,10.13096,158,0,0,1,0.06412
1713052800000,2024-04-14 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712966400000,2024-04-13 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712880000000,2024-04-12 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712793600000,2024-04-11 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712707200000,2024-04-10 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712620800000,2024-04-09 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712534400000,2024-04-08 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712448000000,2024-04-07 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712361600000,2024-04-06 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712275200000,2024-04-05 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712188800000,2024-04-04 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0,0,0,0,0,0.06066
1712102400000,2024-04-03 00:00:00,APX/USDT,0.06066,0.06066,0.06066,0.06066,0.05277,0.87,0,0,1,0.06066
1712016000000,2024-04-02 00:00:00,APX/USDT,0.12745,0.12745,0.08001,0.08001,245.59077,2239.102,82.47314,647.102,8,0.11132
1711929600000,2024-04-01 00:00:00,APX/USDT,0.11602,0.11602,0.11602,0.11602,0,0,0,0,0,0.11602
1711843200000,2024-03-31 00:00:00,APX/USDT,0.11602,0.11602,0.11602,0.11602,10.95808,94.45,5.7561,49.613,3,0.11602
1711756800000,2024-03-30 00:00:00,APX/USDT,0.11575,0.11575,0.11575,0.11575,11.575,100,11.575,100,1,0.11575
1711670400000,2024-03-29 00:00:00,APX/USDT,0.10571,0.10571,0.10571,0.10571,7.78363,73.632,0,0,1,0.10571
1711584000000,2024-03-28 00:00:00,APX/USDT,0.11602,0.11602,0.11585,0.11585,30.98117,267.356,25.31542,218.519,5,0.11587
1711497600000,2024-03-27 00:00:00,APX/USDT,0.11601,0.11601,0.11601,0.11601,0,0,0,0,0,0.1165
1711411200000,2024-03-26 00:00:00,APX/USDT,0.1167,0.1167,0.11601,0.11601,19.45086,166.96,0,0,3,0.1165
1711324800000,2024-03-25 00:00:00,APX/USDT,0.11667,0.11667,0.11601,0.11666,28.13311,241.188,0,0,5,0.11664
1711238400000,2024-03-24 00:00:00,APX/USDT,0.16351,0.16351,0.13002,0.13002,189.95587,1373.566,0,0,9,0.13976
1711152000000,2024-03-23 00:00:00,APX/USDT,0.07027,0.22303,0.07027,0.22303,224.04127,1497.978,220.25944,1458.268,16,0.1643
1711065600000,2024-03-22 00:00:00,APX/USDT,0.11149,0.11149,0.11149,0.11149,0,0,0,0,0,0.10349
1710979200000,2024-03-21 00:00:00,APX/USDT,0.1099,0.11149,0.06006,0.11149,107.45497,1078.3,86.5036,786.224,10,0.10349
1710892800000,2024-03-20 00:00:00,APX/USDT,0.11961,0.11961,0.11961,0.11961,2.15166,17.989,2.15166,17.989,1,0.11961
1710806400000,2024-03-19 00:00:00,APX/USDT,0.11992,0.11992,0.11992,0.11992,0,0,0,0,0,0.07639
1710720000000,2024-03-18 00:00:00,APX/USDT,0.07304,0.11992,0.073,0.11992,15.23845,202.814,1.0999,9.172,4,0.07639
1710633600000,2024-03-17 00:00:00,APX/USDT,0.1394,0.1394,0.07259,0.07259,28.59386,274.299,18.12555,130.149,5,0.11486
1710547200000,2024-03-16 00:00:00,APX/USDT,0.13998,0.14001,0.06005,0.1396,119.92627,1178.399,81.05414,578.973,8,0.11704
1710460800000,2024-03-15 00:00:00,APX/USDT,0.098,0.099,0.07248,0.099,58.26272,688.129,31.73536,322.217,11,0.08665
1710374400000,2024-03-14 00:00:00,APX/USDT,0.09899,0.099,0.09899,0.099,90.77142,916.927,90.77142,916.927,5,0.09899
1710288000000,2024-03-13 00:00:00,APX/USDT,0.06716,0.07247,0.06716,0.07247,38.26737,534.984,14.88188,212.292,6,0.07158
1710201600000,2024-03-12 00:00:00,APX/USDT,0.0845,0.085,0.06001,0.06003,112.99894,1555.275,65.44313,801.376,13,0.07436
1710115200000,2024-03-11 00:00:00,APX/USDT,0.07246,0.081,0.07246,0.081,70.22861,887.477,47.11008,581.606,5,0.07929
1710028800000,2024-03-10 00:00:00,APX/USDT,0.05069,0.99999,0.03955,0.07245,5384.42234,22372.417,4920.29309,15634.604,145,0.67599
1709942400000,2024-03-09 00:00:00,APX/USDT,0.05063,0.14381,0.05063,0.14381,44.52434,322.091,22.36307,165.265,8,0.13911
1709856000000,2024-03-08 00:00:00,APX/USDT,0.10509,0.14013,0.05007,0.05007,35.29426,278.438,28.85105,214.655,8,0.12885
1709769600000,2024-03-07 00:00:00,APX/USDT,0.04888,0.42902,0.02002,0.03937,347.94759,2965.958,334.62246,2883.484,61,0.18442
1709683200000,2024-03-06 00:00:00,APX/USDT,0.04888,0.04888,0.04888,0.04888,0,0,0,0,0,0.04008
1709596800000,2024-03-05 00:00:00,APX/USDT,0.02003,0.04888,0.02003,0.04888,9.54082,280.887,6.63252,135.69,6,0.04008
1709510400000,2024-03-04 00:00:00,APX/USDT,0.02188,0.0488,0.02188,0.0488,72.98413,2895.677,72.98413,2895.677,7,0.02542
1709424000000,2024-03-03 00:00:00,APX/USDT,0.02188,0.02188,0.02188,0.02188,0.99998,45.703,0.99998,45.703,1,0.02188
1709337600000,2024-03-02 00:00:00,APX/USDT,0.02202,0.02202,0.02188,0.02188,103.69272,4738.43,14.17519,647.135,6,0.02188
1709251200000,2024-03-01 00:00:00,APX/USDT,0.02012,0.02199,0.02012,0.02012,47.25238,2233.344,28.55026,1303.815,4,0.02119
1709164800000,2024-02-29 00:00:00,APX/USDT,0.02202,0.02202,0.02012,0.02012,49.99996,2463.028,0,0,3,0.02031
1709078400000,2024-02-28 00:00:00,APX/USDT,0.022,0.022,0.022,0.022,0,0,0,0,0,0.0234
1708992000000,2024-02-27 00:00:00,APX/USDT,0.022,0.022,0.022,0.022,0,0,0,0,0,0.0234
1708905600000,2024-02-26 00:00:00,APX/USDT,0.022,0.022,0.022,0.022,0,0,0,0,0,0.0234
1708819200000,2024-02-25 00:00:00,APX/USDT,0.022,0.022,0.022,0.022,0,0,0,0,0,0.0234
1708732800000,2024-02-24 00:00:00,APX/USDT,0.022,0.022,0.022,0.022,0,0,0,0,0,0.0234
1708646400000,2024-02-23 00:00:00,APX/USDT,0.02505,0.02505,0.022,0.022,36.29911,1557.178,0,0,7,0.0234
1708560000000,2024-02-22 00:00:00,APX/USDT,0.03002,0.03002,0.03002,0.03002,0,0,0,0,0,0.03582
1708473600000,2024-02-21 00:00:00,APX/USDT,0.03002,0.03002,0.03002,0.03002,0,0,0,0,0,0.03582
1708387200000,2024-02-20 00:00:00,APX/USDT,0.03002,0.03002,0.03002,0.03002,0,0,0,0,0,0.03582
1708300800000,2024-02-19 00:00:00,APX/USDT,0.03999,0.05426,0.03002,0.03002,80.61062,2351.473,25.95722,560.966,11,0.03582
1708214400000,2024-02-18 00:00:00,APX/USDT,0.03999,0.03999,0.03999,0.03999,1.20997,30.257,1.20997,30.257,1,0.03999
1708128000000,2024-02-17 00:00:00,APX/USDT,0.04502,0.04502,0.0202,0.0202,186.34679,8048.344,0,0,11,0.02422
1708041600000,2024-02-16 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.05001
1707955200000,2024-02-15 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.05001
1707868800000,2024-02-14 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.05001
1707782400000,2024-02-13 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,1.00014,19.999,0,0,1,0.05001
1707696000000,2024-02-12 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1707609600000,2024-02-11 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1707523200000,2024-02-10 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1707436800000,2024-02-09 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1707350400000,2024-02-08 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1707264000000,2024-02-07 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1707177600000,2024-02-06 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1707091200000,2024-02-05 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
