unix,date,symbol,open,high,low,close,Volume AKITA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1724025600000,2024-08-19 00:00:00,AKITA/USDT,0.0000000672,0.0000000796,0.0000000672,0.000000068,80.06307339,1014630950,28.53236451,358847488,6,0.000000079
1723939200000,2024-08-18 00:00:00,AKITA/USDT,0.00000007,0.00000007,0.00000007,0.00000007,0,0,0,0,0,0.0000000708
1723852800000,2024-08-17 00:00:00,AKITA/USDT,0.0000000711,0.0000000715,0.00000007,0.00000007,85.18177298,1201809173,45.91134741,643494801,8,0.0000000708
1723766400000,2024-08-16 00:00:00,AKITA/USDT,0.0000000713,0.0000000713,0.000000067,0.0000000713,23.25190032,327101433,19.76737805,277242329,4,0.000000071
1723680000000,2024-08-15 00:00:00,AKITA/USDT,0.0000000685,0.0000000685,0.000000067,0.000000067,161.48774593,2372428444,0,0,11,0.000000068
1723593600000,2024-08-14 00:00:00,AKITA/USDT,0.0000000749,0.0000000816,0.0000000674,0.0000000676,260.44743457,3500208844,174.03219008,2233630214,22,0.0000000747
1723507200000,2024-08-13 00:00:00,AKITA/USDT,0.0000000673,0.0000000685,0.0000000673,0.0000000683,16.5577381,242444741,0,0,5,0.0000000682
1723420800000,2024-08-12 00:00:00,AKITA/USDT,0.0000000691,0.0000000826,0.0000000672,0.0000000816,240.75914305,3483772770,89.32353306,1289922773,12,0.0000000691
1723334400000,2024-08-11 00:00:00,AKITA/USDT,0.0000000706,0.0000000837,0.0000000691,0.0000000837,167.09990803,2155833557,104.51035666,1258571699,11,0.000000078
1723248000000,2024-08-10 00:00:00,AKITA/USDT,0.00000006,0.0000000834,0.000000057,0.0000000834,1235.75646884,16804942544,346.4655551,4695953562,34,0.0000000736
1723161600000,2024-08-09 00:00:00,AKITA/USDT,0.0000000619,0.0000000747,0.000000058,0.0000000747,110.25240715,1632985659,53.97459728,755465963,10,0.0000000678
1723075200000,2024-08-08 00:00:00,AKITA/USDT,0.0000000619,0.0000000638,0.0000000619,0.0000000638,34.10740348,545285616,31.02413947,496958594,8,0.0000000625
1722988800000,2024-08-07 00:00:00,AKITA/USDT,0.0000000555,0.0000000556,0.0000000555,0.0000000556,62.3968276,1122253566,0,0,6,0.0000000555
1722902400000,2024-08-06 00:00:00,AKITA/USDT,0.0000000594,0.000000065,0.0000000515,0.0000000638,469.52453241,7279940344,457.52453247,7047490756,9,0.0000000645
1722816000000,2024-08-05 00:00:00,AKITA/USDT,0.0000000647,0.000000065,0.00000005,0.0000000648,998.05162006,18181829067,86.89406574,1339501124,56,0.0000000552
1722729600000,2024-08-04 00:00:00,AKITA/USDT,0.0000000703,0.0000000703,0.0000000647,0.000000065,1497.49121556,22564246429,1026.64332505,15796839320,18,0.0000000664
1722643200000,2024-08-03 00:00:00,AKITA/USDT,0.0000000703,0.0000000703,0.0000000703,0.0000000703,0,0,0,0,0,0.0000000753
1722556800000,2024-08-02 00:00:00,AKITA/USDT,0.00000007,0.0000000776,0.00000007,0.0000000703,8.29905705,110348041,7.00000016,91867834,4,0.0000000753
1722470400000,2024-08-01 00:00:00,AKITA/USDT,0.000000073,0.0000000777,0.0000000692,0.0000000692,206.13915174,2935612535,2.43165289,31295404,20,0.0000000702
1722384000000,2024-07-31 00:00:00,AKITA/USDT,0.0000000786,0.0000000798,0.000000073,0.0000000788,51.27465883,677825821,24.14965886,306250479,10,0.0000000757
1722297600000,2024-07-30 00:00:00,AKITA/USDT,0.0000000743,0.0000000743,0.000000073,0.0000000731,26.01474472,353587002,0,0,6,0.0000000735
1722211200000,2024-07-29 00:00:00,AKITA/USDT,0.0000000798,0.000000083,0.0000000798,0.000000083,35.47919526,433830812,35.47919526,433830812,6,0.0000000818
1722124800000,2024-07-28 00:00:00,AKITA/USDT,0.000000074,0.0000000799,0.0000000738,0.000000074,46.26701434,605642856,11.39870522,142662143,8,0.0000000765
1722038400000,2024-07-27 00:00:00,AKITA/USDT,0.00000007,0.0000000837,0.0000000699,0.0000000799,342.35591052,4203035833,218.45191056,2620076504,14,0.0000000815
1721952000000,2024-07-26 00:00:00,AKITA/USDT,0.0000000734,0.000000082,0.0000000692,0.000000082,149.60387217,1954764820,135.48116594,1754764820,15,0.0000000767
1721865600000,2024-07-25 00:00:00,AKITA/USDT,0.0000000755,0.0000000794,0.000000069,0.0000000794,317.36142171,4270363310,29.15830403,377833753,24,0.0000000743
1721779200000,2024-07-24 00:00:00,AKITA/USDT,0.0000000816,0.000000082,0.0000000756,0.0000000756,67.02968851,859875797,24.86650155,303988375,13,0.000000078
1721692800000,2024-07-23 00:00:00,AKITA/USDT,0.0000000789,0.0000000816,0.000000075,0.0000000816,362.65486209,4727627026,99.9482618,1280552922,18,0.0000000767
1721606400000,2024-07-22 00:00:00,AKITA/USDT,0.0000000751,0.0000000789,0.0000000751,0.0000000756,114.67924601,1489444709,2.26513686,28708959,5,0.0000000769
1721520000000,2024-07-21 00:00:00,AKITA/USDT,0.0000000751,0.0000000751,0.0000000751,0.0000000751,1.72360996,22950865,0,0,1,0.0000000751
1721433600000,2024-07-20 00:00:00,AKITA/USDT,0.000000075,0.0000000772,0.000000075,0.0000000751,6.18674185,81137918,1.94715345,25222195,4,0.0000000762
1721347200000,2024-07-19 00:00:00,AKITA/USDT,0.0000000773,0.0000000773,0.0000000753,0.0000000753,658.94014073,8609929346,11.18968773,144756633,16,0.0000000765
1721260800000,2024-07-18 00:00:00,AKITA/USDT,0.0000000781,0.0000000899,0.000000075,0.0000000767,191.94263237,2291466247,174.3515166,2061497664,25,0.0000000839
1721174400000,2024-07-17 00:00:00,AKITA/USDT,0.0000000776,0.0000000894,0.0000000776,0.0000000894,89.65282718,1087321527,89.65282718,1087321527,15,0.0000000825
1721088000000,2024-07-16 00:00:00,AKITA/USDT,0.0000000776,0.0000000777,0.00000007,0.00000007,10.3187372,143038025,2.99940438,38605890,7,0.0000000722
1721001600000,2024-07-15 00:00:00,AKITA/USDT,0.0000000724,0.0000000796,0.0000000666,0.0000000776,121.46584718,1671493605,42.67682594,549322840,17,0.0000000728
1720915200000,2024-07-14 00:00:00,AKITA/USDT,0.0000000796,0.0000000796,0.0000000724,0.0000000724,77.26829214,1005307122,21.33430388,268018893,8,0.0000000769
1720828800000,2024-07-13 00:00:00,AKITA/USDT,0.0000000741,0.0000000743,0.0000000741,0.0000000741,106.34864681,1435029889,80.1,1080971660,6,0.0000000741
1720742400000,2024-07-12 00:00:00,AKITA/USDT,0.0000000899,0.0000000899,0.000000073,0.0000000799,63.47546035,818770285,25.43792483,318712958,7,0.0000000776
1720656000000,2024-07-11 00:00:00,AKITA/USDT,0.0000000718,0.0000000948,0.0000000667,0.0000000899,730.25275065,8923091184,496.93651005,5503919826,34,0.0000000833
1720569600000,2024-07-10 00:00:00,AKITA/USDT,0.0000000701,0.0000000876,0.00000007,0.0000000718,15.12634448,189225317,8.76,100000000,5,0.0000000807
1720483200000,2024-07-09 00:00:00,AKITA/USDT,0.0000000752,0.000000088,0.0000000715,0.0000000821,2936.1536737,37507471488,1372.22805617,18348422290,47,0.0000000785
1720396800000,2024-07-08 00:00:00,AKITA/USDT,0.0000000798,0.0000000831,0.0000000693,0.0000000788,243.2189345,3246524554,111.42573326,1422807017,23,0.0000000751
1720310400000,2024-07-07 00:00:00,AKITA/USDT,0.0000000825,0.0000000825,0.0000000798,0.0000000798,16.34974801,204407073,1.09999997,13333333,5,0.0000000799
1720224000000,2024-07-06 00:00:00,AKITA/USDT,0.000000078,0.0000000881,0.0000000774,0.0000000798,416.53959951,5082499867,253.75907412,3187923365,10,0.000000082
1720137600000,2024-07-05 00:00:00,AKITA/USDT,0.0000000811,0.0000000881,0.0000000764,0.0000000768,345.88319935,4322383537,66.50015999,864794994,13,0.00000008
1720051200000,2024-07-04 00:00:00,AKITA/USDT,0.0000000851,0.0000000898,0.00000008,0.00000008,1413.23822059,17382289973,192.58841947,2230194047,49,0.0000000813
1719964800000,2024-07-03 00:00:00,AKITA/USDT,0.0000000851,0.0000000851,0.0000000851,0.0000000851,73.34942442,861920381,73.34942442,861920381,4,0.0000000851
1719878400000,2024-07-02 00:00:00,AKITA/USDT,0.0000000899,0.0000000971,0.0000000846,0.0000000846,421.98877446,4661955637,179.44088114,2087956189,14,0.0000000909
1719792000000,2024-07-01 00:00:00,AKITA/USDT,0.000000084,0.0000000899,0.000000084,0.0000000845,31.04219181,364313711,4.69999995,52280311,6,0.0000000852
1719705600000,2024-06-30 00:00:00,AKITA/USDT,0.000000085,0.0000000944,0.000000084,0.0000000944,322.17516996,3471374636,301.99999983,3232467184,16,0.0000000928
1719619200000,2024-06-29 00:00:00,AKITA/USDT,0.0000000901,0.0000000944,0.000000085,0.000000085,496.4342002,5349195975,135.4392034,1446388411,31,0.0000000928
1719532800000,2024-06-28 00:00:00,AKITA/USDT,0.00000009,0.0000000937,0.00000009,0.0000000901,7.73957487,84604292,5.58060967,60621085,6,0.0000000914
1719446400000,2024-06-27 00:00:00,AKITA/USDT,0.0000000912,0.0000000943,0.0000000891,0.0000000901,86.91583842,941973204,49.73728047,528483121,16,0.0000000923
1719360000000,2024-06-26 00:00:00,AKITA/USDT,0.0000000918,0.0000000918,0.0000000912,0.0000000912,102.76244558,1121557452,0,0,9,0.0000000916
1719273600000,2024-06-25 00:00:00,AKITA/USDT,0.0000000914,0.0000000949,0.0000000914,0.0000000949,5.72501196,62215667,1.0439,11000000,2,0.000000092
1719187200000,2024-06-24 00:00:00,AKITA/USDT,0.000000094,0.0000000981,0.0000000909,0.000000091,132.19904958,1436840131,15.59428164,159227344,14,0.000000092
1719100800000,2024-06-23 00:00:00,AKITA/USDT,0.0000000909,0.0000000999,0.0000000909,0.0000000999,173.0977259,1793709001,118.49896919,1201897445,20,0.0000000966
1719014400000,2024-06-22 00:00:00,AKITA/USDT,0.0000000949,0.000000095,0.0000000949,0.000000095,6.16529988,64898538,6.16529988,64898538,2,0.0000000949
1718928000000,2024-06-21 00:00:00,AKITA/USDT,0.0000000936,0.0000000949,0.0000000909,0.0000000909,39.06517983,418459332,33.93956048,362077456,14,0.0000000933
1718841600000,2024-06-20 00:00:00,AKITA/USDT,0.0000000923,0.0000000936,0.0000000922,0.0000000936,88.51131038,957777201,9.47103683,101186291,4,0.0000000924
1718755200000,2024-06-19 00:00:00,AKITA/USDT,0.0000000923,0.0000000939,0.0000000923,0.0000000939,2.49040306,26744017,1.28703415,13706434,2,0.0000000931
1718668800000,2024-06-18 00:00:00,AKITA/USDT,0.0000000927,0.0000000927,0.0000000922,0.0000000923,65.55986653,710253080,1.25750117,13565277,6,0.0000000923
1718582400000,2024-06-17 00:00:00,AKITA/USDT,0.0000000947,0.0000001091,0.0000000922,0.0000000922,558.78428502,5751476548,511.57029034,5243344172,32,0.0000000972
1718496000000,2024-06-16 00:00:00,AKITA/USDT,0.0000000928,0.000000094,0.0000000892,0.0000000922,1208.30480707,13275484126,430.87786008,4805689372,36,0.000000091
1718409600000,2024-06-15 00:00:00,AKITA/USDT,0.000000095,0.0000000988,0.0000000925,0.0000000978,2980.38811818,31352449280,2943.02098107,30967114100,11,0.000000095
1718323200000,2024-06-14 00:00:00,AKITA/USDT,0.0000000976,0.0000000987,0.000000092,0.0000000969,824.99299113,8882482697,378.52480044,4070003821,24,0.0000000929
1718236800000,2024-06-13 00:00:00,AKITA/USDT,0.0000000999,0.0000000999,0.000000093,0.0000000976,182.16727372,1888303571,29.81641896,301694501,18,0.0000000965
1718150400000,2024-06-12 00:00:00,AKITA/USDT,0.0000001,0.0000001009,0.0000000965,0.0000001009,747.39918856,7478680173,477.70224743,4778197919,16,0.0000000999
1718064000000,2024-06-11 00:00:00,AKITA/USDT,0.0000001059,0.0000001094,0.0000000988,0.0000000998,720.07794638,6927205694,100.19674696,956416535,30,0.000000104
1717977600000,2024-06-10 00:00:00,AKITA/USDT,0.000000106,0.000000106,0.0000001006,0.000000101,157.90042098,1526859373,67.88878419,642505379,24,0.0000001034
1717891200000,2024-06-09 00:00:00,AKITA/USDT,0.0000001081,0.0000001093,0.0000001001,0.0000001063,168.68350121,1630209337,69.90909781,650351434,17,0.0000001035
1717804800000,2024-06-08 00:00:00,AKITA/USDT,0.0000001094,0.0000001162,0.0000001,0.000000102,617.71372493,5920646317,171.07315412,1624619897,25,0.0000001043
1717718400000,2024-06-07 00:00:00,AKITA/USDT,0.0000001226,0.0000001226,0.0000001062,0.0000001205,78.25024162,692691006,35.29061631,296514005,13,0.0000001133
1717632000000,2024-06-06 00:00:00,AKITA/USDT,0.0000001064,0.000000125,0.0000001064,0.0000001221,3727.32182507,33799691136,2324.15578926,20691782851,38,0.0000001103
1717545600000,2024-06-05 00:00:00,AKITA/USDT,0.000000109,0.000000115,0.000000105,0.000000106,2185.95068813,19891242208,361.08027938,3219348998,38,0.0000001099
1717459200000,2024-06-04 00:00:00,AKITA/USDT,0.0000001055,0.000000115,0.0000001048,0.0000001083,765.72793371,6761450014,566.13517138,4944703123,44,0.0000001133
1717372800000,2024-06-03 00:00:00,AKITA/USDT,0.0000001095,0.0000001148,0.0000001017,0.0000001148,662.76195656,5947960598,603.76012142,5377235763,29,0.0000001115
1717286400000,2024-06-02 00:00:00,AKITA/USDT,0.0000001153,0.000000116,0.0000001012,0.0000001098,732.55720572,6737691541,329.31354366,2866946567,47,0.000000109
1717200000000,2024-06-01 00:00:00,AKITA/USDT,0.0000001108,0.000000112,0.000000107,0.000000107,81.83223623,732053302,18.88388412,169220007,10,0.0000001117
1717113600000,2024-05-31 00:00:00,AKITA/USDT,0.0000001071,0.0000001191,0.0000001043,0.0000001058,1988.50234159,18430311304,332.41552636,2831610773,55,0.000000108
1717027200000,2024-05-30 00:00:00,AKITA/USDT,0.0000001337,0.0000001337,0.0000001045,0.0000001235,1029.43148608,9317903164,138.28274707,1126944998,58,0.0000001109
1716940800000,2024-05-29 00:00:00,AKITA/USDT,0.0000001261,0.00000014,0.00000012,0.0000001206,1533.77710962,12283706169,478.98443515,3531713568,67,0.0000001253
1716854400000,2024-05-28 00:00:00,AKITA/USDT,0.0000001261,0.0000001359,0.000000126,0.0000001261,910.368437,7215574138,14.83645105,109253143,16,0.0000001261
1716768000000,2024-05-27 00:00:00,AKITA/USDT,0.0000001212,0.0000001393,0.0000001117,0.0000001261,978.08731536,7218676823,922.73290545,6789540815,74,0.0000001355
1716681600000,2024-05-26 00:00:00,AKITA/USDT,0.0000001367,0.00000014,0.0000001112,0.0000001112,1166.80526383,9038153572,356.77210511,2566824393,73,0.0000001296
1716595200000,2024-05-25 00:00:00,AKITA/USDT,0.0000001244,0.00000015,0.0000001227,0.0000001367,3393.791887,25339176261,1929.28668047,14367459333,106,0.0000001345
1716508800000,2024-05-24 00:00:00,AKITA/USDT,0.000000109,0.0000001279,0.0000001089,0.0000001237,1013.89011571,9036962905,443.64930654,3896252665,69,0.0000001124
1716422400000,2024-05-23 00:00:00,AKITA/USDT,0.0000001091,0.0000001091,0.0000001003,0.0000001089,452.89311036,4182739884,99.60775174,917191842,22,0.0000001083
1716336000000,2024-05-22 00:00:00,AKITA/USDT,0.000000107,0.0000001172,0.0000001,0.0000001,292.62507919,2752078890,167.0052055,1536354442,20,0.0000001064
1716249600000,2024-05-21 00:00:00,AKITA/USDT,0.0000001199,0.000000129,0.000000101,0.0000001076,1591.0552972,14677448554,394.88975382,3447144877,36,0.0000001087
1716163200000,2024-05-20 00:00:00,AKITA/USDT,0.0000001013,0.000000115,0.0000001013,0.000000115,412.16596215,3756904189,408.30421123,3718839960,24,0.0000001098
1716076800000,2024-05-19 00:00:00,AKITA/USDT,0.0000001,0.0000001,0.0000000962,0.0000000962,29.33750729,301116334,9.5226748,96578852,9,0.0000000974
1715990400000,2024-05-18 00:00:00,AKITA/USDT,0.0000000983,0.0000000986,0.0000000914,0.0000000986,308.68947479,3158140908,38.6021333,392666233,14,0.0000000977
1715904000000,2024-05-17 00:00:00,AKITA/USDT,0.0000001021,0.0000001021,0.0000000981,0.0000000982,305.01087752,3036791038,170.90842652,1676734662,9,0.0000001004
1715817600000,2024-05-16 00:00:00,AKITA/USDT,0.0000000984,0.0000001073,0.0000000965,0.0000001021,382.95304526,3763128472,164.18804708,1620788527,31,0.0000001018
1715731200000,2024-05-15 00:00:00,AKITA/USDT,0.0000000987,0.0000001058,0.0000000977,0.0000000978,304.96683166,3078483756,37.38776129,354956921,36,0.0000000991
1715644800000,2024-05-14 00:00:00,AKITA/USDT,0.0000001152,0.0000001155,0.0000001064,0.0000001064,576.66021675,5242076559,170.0835112,1496228555,25,0.0000001101
1715558400000,2024-05-13 00:00:00,AKITA/USDT,0.0000001064,0.000000116,0.0000001064,0.000000116,61.42145368,570386191,9.08556064,78528111,4,0.0000001077
1715472000000,2024-05-12 00:00:00,AKITA/USDT,0.0000001064,0.0000001144,0.0000001064,0.0000001064,184.91885441,1657246055,122.27193978,1079199063,13,0.0000001116
1715385600000,2024-05-11 00:00:00,AKITA/USDT,0.0000001089,0.0000001123,0.0000001064,0.0000001064,271.0205294,2501065322,77.49480636,700753764,21,0.0000001083
1715299200000,2024-05-10 00:00:00,AKITA/USDT,0.0000001022,0.0000001072,0.0000001022,0.0000001064,1079.12076964,10182645718,304.6676321,2866491410,15,0.0000001059
1715212800000,2024-05-09 00:00:00,AKITA/USDT,0.0000001067,0.0000001067,0.0000001022,0.000000105,124.99750716,1208901594,23.86536287,225900464,12,0.0000001034
1715126400000,2024-05-08 00:00:00,AKITA/USDT,0.0000001068,0.000000107,0.000000099,0.0000001067,568.18033083,5423365899,81.61337341,765011240,31,0.0000001047
1715040000000,2024-05-07 00:00:00,AKITA/USDT,0.0000001094,0.0000001101,0.0000000984,0.000000102,1629.0721241,16089163346,663.19922677,6470783403,51,0.0000001013
1714953600000,2024-05-06 00:00:00,AKITA/USDT,0.0000001123,0.0000001123,0.0000001022,0.0000001023,557.85939001,5266562910,217.25692834,2001513771,40,0.0000001059
1714867200000,2024-05-05 00:00:00,AKITA/USDT,0.0000001042,0.0000001181,0.0000001023,0.0000001135,509.49234056,4767264334,67.56298942,585674752,43,0.000000107
1714780800000,2024-05-04 00:00:00,AKITA/USDT,0.0000001089,0.0000001201,0.0000001016,0.0000001042,968.0555321,8821460284,569.57426785,4961368986,68,0.0000001101
1714694400000,2024-05-03 00:00:00,AKITA/USDT,0.0000001054,0.0000001211,0.0000001009,0.0000001089,223.73886467,2034593352,83.59025458,705368232,10,0.0000001107
1714608000000,2024-05-02 00:00:00,AKITA/USDT,0.0000000978,0.0000001247,0.0000000978,0.0000000998,648.83242003,5720914140,584.7127971,5071002367,32,0.0000001143
1714521600000,2024-05-01 00:00:00,AKITA/USDT,0.0000001097,0.0000001097,0.000000097,0.0000000978,118.68734194,1199439354,29.59937408,285410371,15,0.000000099
1714435200000,2024-04-30 00:00:00,AKITA/USDT,0.000000115,0.0000001181,0.0000000965,0.0000000966,680.48955855,6760993256,94.16154991,829769536,32,0.0000001009
1714348800000,2024-04-29 00:00:00,AKITA/USDT,0.000000111,0.000000117,0.0000001067,0.00000011,344.10524461,3117259221,2.99235666,25575698,15,0.0000001103
1714262400000,2024-04-28 00:00:00,AKITA/USDT,0.0000001177,0.0000001249,0.0000001108,0.0000001108,1095.72413488,9455426386,71.79003582,579987213,41,0.0000001159
1714176000000,2024-04-27 00:00:00,AKITA/USDT,0.0000001209,0.0000001212,0.0000001171,0.0000001171,156.48569633,1316522380,0,0,16,0.0000001188
1714089600000,2024-04-26 00:00:00,AKITA/USDT,0.0000001244,0.0000001244,0.000000121,0.000000121,134.70791015,1100730875,4.52600855,36677541,17,0.0000001223
1714003200000,2024-04-25 00:00:00,AKITA/USDT,0.0000001209,0.0000001347,0.0000001205,0.0000001325,133.87387612,1058270949,52.64711479,402319960,23,0.0000001267
1713916800000,2024-04-24 00:00:00,AKITA/USDT,0.0000001201,0.0000001375,0.0000001111,0.0000001206,1189.67206436,9749726450,345.20131497,2716981526,34,0.0000001221
1713830400000,2024-04-23 00:00:00,AKITA/USDT,0.0000001202,0.0000001244,0.0000001201,0.000000122,1404.65404641,11686069219,24.21905294,197356106,28,0.0000001202
1713744000000,2024-04-22 00:00:00,AKITA/USDT,0.0000001061,0.0000001273,0.0000001061,0.0000001106,230.17428961,1830371864,89.01433258,700379590,18,0.0000001258
1713657600000,2024-04-21 00:00:00,AKITA/USDT,0.000000101,0.000000127,0.0000000969,0.0000001267,2112.86693457,19093560429,1551.56324612,13567798411,75,0.0000001113
1713571200000,2024-04-20 00:00:00,AKITA/USDT,0.0000000989,0.000000116,0.0000000988,0.0000001009,754.53683539,7091933562,396.18386541,3567954085,41,0.0000001066
1713484800000,2024-04-19 00:00:00,AKITA/USDT,0.0000000966,0.0000001178,0.0000000966,0.0000000989,289.5000862,2616715670,223.60928756,1955143445,30,0.0000001111
1713398400000,2024-04-18 00:00:00,AKITA/USDT,0.0000000993,0.0000001098,0.0000000966,0.0000000967,299.72615607,2986334964,154.88011875,1506727237,23,0.0000001004
1713312000000,2024-04-17 00:00:00,AKITA/USDT,0.0000001161,0.0000001195,0.0000000901,0.0000000996,987.2425394,10392943366,67.67354895,652352887,45,0.0000000951
1713225600000,2024-04-16 00:00:00,AKITA/USDT,0.0000001061,0.0000001157,0.0000000959,0.000000115,2269.69551099,22254947190,79.81334862,717737005,43,0.000000102
1713139200000,2024-04-15 00:00:00,AKITA/USDT,0.0000001057,0.0000001232,0.0000001056,0.0000001061,314.22650578,2616377180,84.68440788,696376473,15,0.0000001201
1713052800000,2024-04-14 00:00:00,AKITA/USDT,0.0000001134,0.0000001239,0.0000001034,0.0000001054,246.12781574,2089232581,188.74744303,1540920063,17,0.0000001183
1712966400000,2024-04-13 00:00:00,AKITA/USDT,0.0000001286,0.0000001373,0.0000001008,0.0000001249,3543.32709497,31856720053,260.3387851,2242528017,57,0.0000001113
1712880000000,2024-04-12 00:00:00,AKITA/USDT,0.000000137,0.0000001412,0.000000115,0.0000001258,1239.723011,9585702633,85.88437896,631539922,52,0.0000001297
1712793600000,2024-04-11 00:00:00,AKITA/USDT,0.0000001444,0.0000001449,0.0000001297,0.0000001318,729.84127464,5411121391,40.27282918,283303065,18,0.000000135
1712707200000,2024-04-10 00:00:00,AKITA/USDT,0.0000001323,0.0000001449,0.0000001323,0.0000001444,1457.1257839,10140082108,93.20244242,644775974,24,0.0000001437
1712620800000,2024-04-09 00:00:00,AKITA/USDT,0.0000001414,0.0000001523,0.0000001259,0.0000001368,535.38738016,3765141998,367.29240804,2531157454,28,0.0000001425
1712534400000,2024-04-08 00:00:00,AKITA/USDT,0.0000001358,0.0000001546,0.0000001256,0.0000001256,2169.04279085,15341838234,979.53331372,6738361511,64,0.000000142
1712448000000,2024-04-07 00:00:00,AKITA/USDT,0.0000001219,0.0000001574,0.0000001217,0.0000001257,1288.13726172,9482169399,684.23732909,4814783855,58,0.0000001363
1712361600000,2024-04-06 00:00:00,AKITA/USDT,0.0000001289,0.0000001435,0.000000115,0.0000001217,1259.40630111,9877295380,524.67012812,3814829292,51,0.0000001282
1712275200000,2024-04-05 00:00:00,AKITA/USDT,0.0000001411,0.000000142,0.00000012,0.0000001331,2357.97356256,17635264968,729.78954508,5316903903,66,0.000000134
1712188800000,2024-04-04 00:00:00,AKITA/USDT,0.0000001368,0.0000001455,0.0000001351,0.0000001374,4754.46962623,34136576341,2390.46347218,17314069141,42,0.0000001393
1712102400000,2024-04-03 00:00:00,AKITA/USDT,0.000000156,0.0000001652,0.0000001365,0.0000001367,2130.66977791,14676506003,777.05478408,4990638210,45,0.0000001456
1712016000000,2024-04-02 00:00:00,AKITA/USDT,0.0000001587,0.0000001588,0.00000014,0.00000014,559.67347334,3880109010,292.41919875,2007331038,39,0.0000001443
1711929600000,2024-04-01 00:00:00,AKITA/USDT,0.000000168,0.0000001765,0.0000001412,0.000000145,970.05926426,6243382821,441.63421008,2811824203,77,0.0000001558
1711843200000,2024-03-31 00:00:00,AKITA/USDT,0.0000001619,0.000000185,0.000000155,0.0000001776,1608.19356272,10075667297,457.75672751,2818863336,92,0.0000001597
1711756800000,2024-03-30 00:00:00,AKITA/USDT,0.000000168,0.000000173,0.0000001352,0.0000001619,2669.57496916,17045567264,793.527071,5006779529,94,0.0000001568
1711670400000,2024-03-29 00:00:00,AKITA/USDT,0.0000001768,0.0000001889,0.00000016,0.000000168,2863.58013951,16729846682,1089.01302627,6036550039,93,0.0000001716
1711584000000,2024-03-28 00:00:00,AKITA/USDT,0.0000001894,0.0000001916,0.00000016,0.0000001769,3257.27176125,19291130308,989.70101882,5680314037,124,0.0000001691
1711497600000,2024-03-27 00:00:00,AKITA/USDT,0.000000187,0.0000001919,0.00000017,0.0000001891,3238.05304405,18120399687,1751.80288699,9575834035,100,0.0000001789
1711411200000,2024-03-26 00:00:00,AKITA/USDT,0.0000001755,0.000000193,0.0000001739,0.0000001743,1012.2828436,5579729070,289.79643338,1568166373,47,0.0000001816
1711324800000,2024-03-25 00:00:00,AKITA/USDT,0.0000001887,0.000000195,0.00000017,0.0000001755,4006.52756841,21752136731,2370.54533282,12584850359,112,0.0000001844
1711238400000,2024-03-24 00:00:00,AKITA/USDT,0.0000001898,0.0000001984,0.000000167,0.0000001889,1156.66441654,6396580384,537.03705663,2816001929,80,0.0000001815
1711152000000,2024-03-23 00:00:00,AKITA/USDT,0.0000001555,0.0000001997,0.0000001536,0.0000001897,3264.04686223,18720790819,2433.88060191,13872157447,122,0.0000001748
1711065600000,2024-03-22 00:00:00,AKITA/USDT,0.0000001633,0.0000001851,0.0000001533,0.0000001701,8480.0242601,50176015920,3754.72438597,22977922301,60,0.0000001693
1710979200000,2024-03-21 00:00:00,AKITA/USDT,0.0000001513,0.0000002,0.0000001417,0.0000001791,7484.18599971,44159097491,4355.94708539,25826625015,104,0.0000001702
1710892800000,2024-03-20 00:00:00,AKITA/USDT,0.0000001409,0.000000173,0.0000001401,0.0000001513,9693.95121543,62361787706,4876.41330294,32161023736,92,0.0000001561
1710806400000,2024-03-19 00:00:00,AKITA/USDT,0.0000001703,0.000000201,0.0000001257,0.0000001543,8614.53057293,56101590594,4476.0251866,29750751925,126,0.0000001563
1710720000000,2024-03-18 00:00:00,AKITA/USDT,0.0000001851,0.0000001898,0.00000017,0.0000001703,4139.28079595,23260388555,1146.71333043,6478908389,66,0.0000001781
1710633600000,2024-03-17 00:00:00,AKITA/USDT,0.0000001865,0.0000001902,0.0000001546,0.0000001856,4991.89809167,28683526199,2869.90610557,16562264600,78,0.0000001745
1710547200000,2024-03-16 00:00:00,AKITA/USDT,0.000000181,0.000000205,0.0000001676,0.0000001864,19132.00795437,101683964267,10741.35143003,56994754086,141,0.0000001886
1710460800000,2024-03-15 00:00:00,AKITA/USDT,0.0000001915,0.0000001917,0.0000001673,0.000000181,3165.16083239,17480069539,810.49724948,4322561123,60,0.0000001812
1710374400000,2024-03-14 00:00:00,AKITA/USDT,0.0000001835,0.0000002022,0.000000181,0.0000001812,5622.77612988,29615874547,3199.13626476,16545760222,125,0.0000001901
1710288000000,2024-03-13 00:00:00,AKITA/USDT,0.000000198,0.0000002096,0.0000001811,0.000000192,3782.43046575,19541777505,1858.30192898,9298286128,138,0.0000001939
1710201600000,2024-03-12 00:00:00,AKITA/USDT,0.0000002309,0.0000002312,0.000000182,0.0000002,10381.68084054,51715063339,3729.70892578,18192765820,161,0.0000002015
1710115200000,2024-03-11 00:00:00,AKITA/USDT,0.0000002539,0.000000254,0.0000002065,0.000000207,7335.34399801,32059734603,2669.09181454,11191860039,184,0.0000002297
1710028800000,2024-03-10 00:00:00,AKITA/USDT,0.0000002445,0.0000002564,0.0000002332,0.0000002411,7079.2042241,28895379107,2781.91185174,11238613592,132,0.0000002451
